Recording,Event name,Unit number,Global Pre-event M,Global Pre-event SD,Event M,Event Z-Score,sig,Event windows
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,175,6.172727272727273,3.5009325794164954,9.928571428571429,1.0728124780026889,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,176,13.540909090909091,11.186158618046644,22.928571428571427,0.8392212785644938,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,192,18.48409090909091,11.775927741522267,21.428571428571427,0.25004233926285,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,220,7.277272727272727,5.712461005888938,7.571428571428571,0.05149371590503647,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,229,4.1431818181818185,3.807283553644414,3.2142857142857144,-0.2439787031378172,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,236,0.5136363636363637,0.7861271320649066,0.7142857142857143,0.2552377884761571,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,237,6.847727272727273,7.757225037940835,4.071428571428571,-0.3578984350356907,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,245,10.568181818181818,5.761540700166009,7.785714285714286,-0.48293810237031926,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,247,0.20227272727272727,0.418323839519987,0.0,-0.4835314370436757,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,248,68.45,43.990259769015395,69.07142857142857,0.014126503791784168,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,289,5.088636363636364,2.6991341969644895,4.357142857142857,-0.27101042523790114,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,290,57.68636363636364,28.841838225595207,45.714285714285715,-0.4150941361100036,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,295,85.02727272727273,53.49119878173828,89.57142857142857,0.08495146767410265,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,32,3.9954545454545456,3.6231549878684053,2.142857142857143,-0.5113215992140964,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,33,1.6204545454545454,2.0291152959596754,3.4285714285714284,0.8910863205837347,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,35,1.4363636363636363,2.6069043736246136,3.857142857142857,0.928602999508338,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,44,20.552272727272726,5.445347832464785,18.857142857142858,-0.31129873100550565,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,5,280.31363636363636,90.02083998847937,263.0,-0.1923292025030217,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,6,20.797727272727272,25.996983991472792,68.64285714285714,1.8404107909526517,increase,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,62,3.206818181818182,4.668603924440987,1.3571428571428572,-0.3961945272315648,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,74,0.013636363636363636,0.11597591656520975,0.5,4.19366063893247,increase,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,75,4.138636363636364,3.7684525344141235,3.857142857142857,-0.07469737350354339,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,76,16.227272727272727,10.799123778351895,12.5,-0.345145847364439,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,80,0.05,0.37203372281164365,1.2857142857142858,3.3215114919566404,increase,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,81,4.85,2.8010144266286487,4.214285714285714,-0.22695859031309681,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-1_t1b3L_box1_merged.rec,win,86,6.304545454545455,5.383305614475456,5.857142857142857,-0.08310926955355336,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,118,0.3568181818181818,0.6858630022469792,0.10526315789473684,-0.36677153177721644,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,119,31.761363636363637,20.3361491383413,28.105263157894736,-0.17978332345998457,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,12,78.43863636363636,39.88005719375111,65.0,-0.33697635633637185,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,126,88.65681818181818,23.440891793143265,72.57894736842105,-0.6858898951148306,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,13,50.95681818181818,26.290517628011063,41.31578947368421,-0.36671125477811034,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,14,38.611363636363635,16.56313974282943,28.31578947368421,-0.6215955623472065,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,174,2.581818181818182,4.797976501859581,1.0526315789473684,-0.31871490039147493,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,175,7.638636363636364,9.056080727361913,3.8947368421052633,-0.41341278133920956,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,18,33.48863636363637,23.07615569753462,32.0,-0.06450972090621697,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,200,1.3431818181818183,2.375624102427204,0.8421052631578947,-0.21092417546697206,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,203,0.425,0.7998934588147008,0.5263157894736842,0.12666160518904118,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,21,10.572727272727272,9.510720354047455,8.947368421052632,-0.1708975546718646,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,22,34.929545454545455,20.816777319633474,25.736842105263158,-0.44160069582971145,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,23,1.9931818181818182,2.621146325150742,1.263157894736842,-0.27851322775846654,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,235,7.636363636363637,11.12346191429079,6.421052631578948,-0.10925654388435732,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,251,18.561363636363637,8.301470732485543,18.526315789473685,-0.004221884051557544,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,276,2.1113636363636363,1.8075241616756668,2.473684210526316,0.2004513034153801,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,298,44.138636363636365,16.363244786981515,40.89473684210526,-0.19824304798715287,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,331,66.80227272727272,32.827642098448095,57.578947368421055,-0.28096216387370976,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,34,8.45,11.353904014198655,6.2105263157894735,-0.1972426120046414,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,369,6.425,5.8437077660117005,5.2105263157894735,-0.20782587576917766,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,373,17.87272727272727,11.731549607717946,11.105263157894736,-0.5768602052690771,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,376,5.918181818181818,7.163838252808105,1.631578947368421,-0.5983667860079225,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,381,109.98181818181818,29.568635661390143,101.47368421052632,-0.28774185149169873,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,382,0.7909090909090909,1.3641211259565595,0.42105263157894735,-0.2711316849306838,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,383,13.35909090909091,15.915634368612892,11.68421052631579,-0.10523491203581176,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded,88,5.109090909090909,3.7781560065615816,2.6842105263157894,-0.641815843116005,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,118,0.3568181818181818,0.6858630022469792,0.2631578947368421,-0.1365583021310321,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,119,31.761363636363637,20.3361491383413,26.157894736842106,-0.27554227997654096,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,12,78.43863636363636,39.88005719375111,74.78947368421052,-0.0915034464894809,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,126,88.65681818181818,23.440891793143265,81.73684210526316,-0.2952095908987213,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,13,50.95681818181818,26.290517628011063,46.31578947368421,-0.17652861665946096,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,14,38.611363636363635,16.56313974282943,30.94736842105263,-0.46271391380543814,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,174,2.581818181818182,4.797976501859581,0.8421052631578947,-0.3625930468784114,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,175,7.638636363636364,9.056080727361913,4.052631578947368,-0.3959775638764231,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,18,33.48863636363637,23.07615569753462,30.68421052631579,-0.12152916083939368,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,200,1.3431818181818183,2.375624102427204,0.631578947368421,-0.2995435473509231,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,203,0.425,0.7998934588147008,0.42105263157894735,-0.004934867734637984,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,21,10.572727272727272,9.510720354047455,9.368421052631579,-0.12662618342922677,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,22,34.929545454545455,20.816777319633474,28.736842105263158,-0.2974861696503623,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,23,1.9931818181818182,2.621146325150742,1.0526315789473684,-0.3588316417933512,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,235,7.636363636363637,11.12346191429079,5.052631578947368,-0.23227769172264948,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,251,18.561363636363637,8.301470732485543,17.31578947368421,-0.15004258917702543,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,276,2.1113636363636363,1.8075241616756668,2.4210526315789473,0.17133325339795932,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,298,44.138636363636365,16.363244786981515,38.26315789473684,-0.35906560987060543,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,331,66.80227272727272,32.827642098448095,59.10526315789474,-0.23446732927985264,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,34,8.45,11.353904014198655,4.842105263157895,-0.3177668872601215,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,369,6.425,5.8437077660117005,5.0,-0.2438520297486667,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,373,17.87272727272727,11.731549607717946,13.526315789473685,-0.3704891193908579,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,376,5.918181818181818,7.163838252808105,2.8421052631578947,-0.4293894482916546,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,381,109.98181818181818,29.568635661390143,105.84210526315789,-0.1400035147399719,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,382,0.7909090909090909,1.3641211259565595,0.7894736842105263,-0.001052257509433424,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,383,13.35909090909091,15.915634368612892,13.526315789473685,0.010506956650911671,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,alone_rewarded_baseline,88,5.109090909090909,3.7781560065615816,3.736842105263158,-0.363205966467384,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,118,0.3568181818181818,0.6858630022469792,0.21428571428571427,-0.20781477797389866,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,119,31.761363636363637,20.3361491383413,44.57142857142857,0.6299159613711298,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,12,78.43863636363636,39.88005719375111,77.28571428571429,-0.028909739831133558,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,126,88.65681818181818,23.440891793143265,89.0,0.014640305548537338,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,13,50.95681818181818,26.290517628011063,67.64285714285714,0.6346789818721913,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,14,38.611363636363635,16.56313974282943,34.357142857142854,-0.2568486920520327,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,174,2.581818181818182,4.797976501859581,9.142857142857142,1.3674595860350836,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,175,7.638636363636364,9.056080727361913,10.571428571428571,0.3238478428014794,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,18,33.48863636363637,23.07615569753462,24.357142857142858,-0.3957112105752124,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,200,1.3431818181818183,2.375624102427204,0.35714285714285715,-0.41506522855678774,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,203,0.425,0.7998934588147008,0.42857142857142855,0.004464880331339099,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,21,10.572727272727272,9.510720354047455,17.071428571428573,0.6833027422508184,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,22,34.929545454545455,20.816777319633474,41.285714285714285,0.30533875313994785,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,23,1.9931818181818182,2.621146325150742,8.928571428571429,2.645937597547423,increase,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,235,7.636363636363637,11.12346191429079,2.5714285714285716,-0.45533801472614616,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,251,18.561363636363637,8.301470732485543,19.5,0.11306868311457934,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,276,2.1113636363636363,1.8075241616756668,2.9285714285714284,0.45211444999451567,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,298,44.138636363636365,16.363244786981515,53.92857142857143,0.5982881263698915,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,331,66.80227272727272,32.827642098448095,101.14285714285714,1.0460874501007138,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,34,8.45,11.353904014198655,19.714285714285715,0.9921068295274589,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,369,6.425,5.8437077660117005,15.428571428571429,1.5407292405924535,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,373,17.87272727272727,11.731549607717946,35.285714285714285,1.484287037539471,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,376,5.918181818181818,7.163838252808105,11.357142857142858,0.7592244334702919,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,381,109.98181818181818,29.568635661390143,116.85714285714286,0.23252086278374604,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,382,0.7909090909090909,1.3641211259565595,1.2857142857142858,0.3627281957518426,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,383,13.35909090909091,15.915634368612892,9.571428571428571,-0.2379837491826251,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp,88,5.109090909090909,3.7781560065615816,10.642857142857142,1.464673831402318,not sig,14
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,118,0.3568181818181818,0.6858630022469792,0.1111111111111111,-0.3582451158643948,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,119,31.761363636363637,20.3361491383413,39.22222222222222,0.36687666554293985,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,12,78.43863636363636,39.88005719375111,85.11111111111111,0.16731357016509688,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,126,88.65681818181818,23.440891793143265,92.0,0.14262178451588342,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,13,50.95681818181818,26.290517628011063,66.11111111111111,0.5764166816231451,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,14,38.611363636363635,16.56313974282943,36.111111111111114,-0.1509528123334791,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,174,2.581818181818182,4.797976501859581,10.444444444444445,1.6387379678868574,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,175,7.638636363636364,9.056080727361913,11.444444444444445,0.42024891289995536,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,18,33.48863636363637,23.07615569753462,29.666666666666668,-0.16562419438771708,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,200,1.3431818181818183,2.375624102427204,0.4444444444444444,-0.3783163223588795,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,203,0.425,0.7998934588147008,0.3333333333333333,-0.11459859517103728,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,21,10.572727272727272,9.510720354047455,18.11111111111111,0.7926196500116571,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,22,34.929545454545455,20.816777319633474,44.44444444444444,0.4570783865245535,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,23,1.9931818181818182,2.621146325150742,9.333333333333334,2.8003593102454456,increase,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,235,7.636363636363637,11.12346191429079,3.5555555555555554,-0.3668649303833451,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,251,18.561363636363637,8.301470732485543,19.666666666666668,0.13314544686373805,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,276,2.1113636363636363,1.8075241616756668,3.2222222222222223,0.6145746814409184,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,298,44.138636363636365,16.363244786981515,59.333333333333336,0.9285870356095735,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,331,66.80227272727272,32.827642098448095,107.0,1.224508514872215,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,34,8.45,11.353904014198655,18.11111111111111,0.850906533913743,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,369,6.425,5.8437077660117005,17.555555555555557,1.9047077645280852,increase,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,373,17.87272727272727,11.731549607717946,33.22222222222222,1.308394497125668,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,376,5.918181818181818,7.163838252808105,13.555555555555555,1.0661008062793733,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,381,109.98181818181818,29.568635661390143,116.11111111111111,0.20729035317975056,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,382,0.7909090909090909,1.3641211259565595,1.3333333333333333,0.39763642106479324,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,383,13.35909090909091,15.915634368612892,9.222222222222221,-0.259924838121877,not sig,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose,88,5.109090909090909,3.7781560065615816,12.0,1.8238815652242901,increase,9
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,118,0.3568181818181818,0.6858630022469792,0.2631578947368421,-0.1365583021310321,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,119,31.761363636363637,20.3361491383413,26.157894736842106,-0.27554227997654096,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,12,78.43863636363636,39.88005719375111,74.78947368421052,-0.0915034464894809,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,126,88.65681818181818,23.440891793143265,81.73684210526316,-0.2952095908987213,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,13,50.95681818181818,26.290517628011063,46.31578947368421,-0.17652861665946096,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,14,38.611363636363635,16.56313974282943,30.94736842105263,-0.46271391380543814,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,174,2.581818181818182,4.797976501859581,0.8421052631578947,-0.3625930468784114,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,175,7.638636363636364,9.056080727361913,4.052631578947368,-0.3959775638764231,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,18,33.48863636363637,23.07615569753462,30.68421052631579,-0.12152916083939368,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,200,1.3431818181818183,2.375624102427204,0.631578947368421,-0.2995435473509231,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,203,0.425,0.7998934588147008,0.42105263157894735,-0.004934867734637984,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,21,10.572727272727272,9.510720354047455,9.368421052631579,-0.12662618342922677,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,22,34.929545454545455,20.816777319633474,28.736842105263158,-0.2974861696503623,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,23,1.9931818181818182,2.621146325150742,1.0526315789473684,-0.3588316417933512,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,235,7.636363636363637,11.12346191429079,5.052631578947368,-0.23227769172264948,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,251,18.561363636363637,8.301470732485543,17.31578947368421,-0.15004258917702543,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,276,2.1113636363636363,1.8075241616756668,2.4210526315789473,0.17133325339795932,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,298,44.138636363636365,16.363244786981515,38.26315789473684,-0.35906560987060543,not sig,38
20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,high_comp_lose_baseline,331,66.80227272727272,32.827642098448095,59.10526315789474,-0.23446732927985264,not sig,38
